height,weight,label
187,46,thin
183,68,normal
161,40,thin
196,48,thin
191,53,thin
193,51,thin
166,77,fat
152,68,fat
154,49,normal
182,69,normal
179,53,thin
196,64,thin
153,71,fat
168,79,fat
182,54,thin
173,47,thin
200,58,thin
159,57,normal
168,44,thin
150,47,normal
169,74,fat
159,60,normal
184,58,thin
157,43,thin
171,43,thin
183,80,normal
152,77,fat
167,66,normal
198,72,thin
175,67,normal
180,49,thin
191,59,thin
188,51,thin
151,51,normal
188,75,normal
172,79,fat
154,50,normal
165,64,normal
166,50,thin
195,78,normal
198,47,thin
168,60,normal
175,79,fat
182,47,thin
157,68,fat
190,57,thin
191,41,thin
159,40,thin
176,78,fat
161,76,fat
152,54,normal
187,58,thin
183,55,thin
196,58,thin
198,50,thin
187,44,thin
198,48,thin
164,55,normal
159,40,thin
191,70,normal
162,47,thin
191,43,thin
187,76,normal
166,50,thin
151,55,normal
180,73,normal
186,53,thin
166,44,thin
191,80,normal
165,56,normal
156,58,normal
171,40,thin
173,68,normal
187,72,normal
200,44,thin
154,67,fat
156,79,fat
165,80,fat
191,70,normal
181,63,normal
182,61,thin
182,74,normal
188,79,normal
157,78,fat
169,52,thin
165,53,normal
181,42,thin
163,66,normal
186,55,thin
166,80,fat
160,77,fat
181,55,thin
157,57,normal
177,44,thin
196,43,thin
170,52,thin
181,68,normal
172,68,normal
197,54,thin
155,46,normal
173,73,normal
176,71,normal
158,50,normal
160,68,fat
163,73,fat
176,54,thin
198,51,thin
152,53,normal
155,80,fat
160,71,fat
179,73,normal
178,41,thin
191,55,thin
158,77,fat
180,51,thin
163,57,normal
181,63,normal
155,66,fat
157,58,normal
154,45,normal
188,80,normal
170,50,thin
164,47,thin
182,70,normal
184,41,thin
170,64,normal
186,80,normal
157,65,fat
159,41,thin
157,60,normal
194,56,thin
199,45,thin
180,78,normal
157,74,fat
200,58,thin
171,80,fat
160,46,thin
174,44,thin
169,53,normal
151,65,fat
183,58,thin
156,75,fat
165,68,normal
192,58,thin
172,42,thin
162,50,normal
171,75,fat
153,78,fat
186,67,normal
192,45,thin
171,46,thin
174,62,normal
151,65,fat
166,52,normal
165,43,thin
199,68,thin
172,46,thin
172,72,normal
179,48,thin
166,74,fat
166,63,normal
161,71,fat
194,45,thin
192,41,thin
195,60,thin
195,48,thin
155,68,fat
198,51,thin
179,67,normal
174,74,normal
191,46,thin
187,67,normal
163,47,thin
190,41,thin
178,60,normal
196,46,thin
174,80,fat
164,47,thin
158,45,thin
154,63,fat
165,65,normal
154,54,normal
188,64,thin
192,64,thin
188,71,normal
188,52,thin
163,73,fat
155,51,normal
174,60,normal
185,60,thin
191,76,normal
177,74,normal
167,56,normal
193,74,normal
187,63,thin
176,65,normal
185,79,normal
182,44,thin
172,60,normal
155,44,thin
199,69,thin
199,45,thin
156,73,fat
187,56,thin
164,56,normal
175,45,thin
196,45,thin
194,67,thin
168,74,fat
183,53,thin
152,60,fat
168,77,fat
190,68,normal
197,47,thin
150,45,normal
186,68,normal
193,53,thin
164,56,normal
153,43,thin
170,47,thin
191,43,thin
160,75,fat
166,69,fat
193,69,normal
184,77,normal
196,58,thin
191,60,thin
182,77,normal
180,55,thin
156,51,normal
163,62,normal
159,72,fat
177,63,normal
181,42,thin
176,65,normal
196,59,thin
182,58,thin
160,53,normal
189,64,thin
150,49,normal
181,43,thin
157,74,fat
179,42,thin
155,63,fat
168,45,thin
193,41,thin
160,80,fat
157,61,normal
159,75,fat
171,52,thin
198,45,thin
167,57,normal
199,54,thin
174,79,fat
182,44,thin
156,80,fat
192,56,thin
188,63,thin
185,63,thin
198,46,thin
189,70,normal
161,58,normal
185,78,normal
163,55,normal
159,58,normal
193,74,normal
181,45,thin
200,75,normal
168,52,thin
181,56,thin
164,80,fat
198,57,thin
177,67,normal
164,78,fat
152,69,fat
172,73,normal
153,74,fat
180,56,thin
196,45,thin
192,45,thin
153,75,fat
168,52,thin
192,48,thin
163,48,thin
162,54,normal
184,75,normal
196,60,thin
175,71,normal
181,62,normal
199,62,thin
174,53,thin
160,62,normal
186,52,thin
194,67,thin
173,66,normal
168,57,normal
197,55,thin
168,41,thin
166,64,normal
152,73,fat
162,47,thin
190,61,thin
200,57,thin
200,58,thin
198,59,thin
167,61,normal
156,46,normal
170,41,thin
167,55,normal
199,73,thin
199,73,thin
168,75,fat
169,47,thin
197,50,thin
162,68,fat
199,67,thin
185,74,normal
172,63,normal
162,41,thin
175,60,normal
153,77,fat
180,70,normal
199,64,thin
157,71,fat
179,44,thin
184,64,normal
198,57,thin
194,61,thin
190,49,thin
185,72,normal
185,66,normal
169,60,normal
166,60,normal
171,62,normal
165,40,thin
198,47,thin
159,42,thin
184,50,thin
170,44,thin
181,62,normal
150,71,fat
188,42,thin
197,52,thin
155,41,thin
185,45,thin
151,53,normal
170,65,normal
177,40,thin
179,60,normal
191,77,normal
185,44,thin
174,62,normal
193,43,thin
195,75,normal
161,71,fat
158,54,normal
198,75,normal
153,67,fat
193,47,thin
200,72,thin
165,45,thin
167,71,fat
155,54,normal
180,56,thin
154,68,fat
193,78,normal
162,44,thin
164,72,fat
156,43,thin
172,60,normal
188,42,thin
194,63,thin
179,61,normal
180,76,normal
200,58,thin
176,76,normal
153,65,fat
188,80,normal
166,51,normal
153,60,fat
187,57,thin
177,74,normal
158,53,normal
200,40,thin
152,60,fat
157,48,normal
177,76,normal
193,64,thin
172,75,fat
153,47,normal
194,58,thin
184,79,normal
192,40,thin
184,43,thin
168,53,normal
158,61,normal
157,62,fat
182,46,thin
167,50,thin
158,69,fat
163,51,normal
181,69,normal
174,51,thin
189,79,normal
176,56,thin
191,72,normal
175,76,normal
174,47,thin
168,48,thin
157,51,normal
158,40,thin
157,50,normal
177,80,fat
152,78,fat
182,73,normal
160,59,normal
183,69,normal
170,71,normal
185,55,thin
172,59,normal
193,45,thin
195,73,normal
162,55,normal
151,69,fat
169,64,normal
194,59,thin
167,46,thin
200,52,thin
194,49,thin
173,75,fat
176,47,thin
158,69,fat
160,73,fat
164,57,normal
192,42,thin
199,49,thin
167,79,fat
177,48,thin
175,71,normal
190,75,normal
197,74,normal
197,50,thin
178,80,fat
198,45,thin
196,75,normal
179,42,thin
161,56,normal
172,62,normal
174,61,normal
185,65,normal
180,62,normal
176,66,normal
176,73,normal
156,46,normal
151,45,normal
194,42,thin
174,72,normal
187,63,thin
161,58,normal
159,64,fat
188,61,thin
199,80,normal
195,57,thin
193,70,normal
163,52,normal
151,42,thin
158,75,fat
166,64,normal
181,69,normal
196,68,thin
150,76,fat
185,72,normal
173,71,normal
200,57,thin
163,43,thin
164,68,fat
187,72,normal
183,65,normal
194,48,thin
167,59,normal
195,73,normal
166,60,normal
198,70,thin
182,52,thin
153,72,fat
155,76,fat
179,78,normal
187,55,thin
184,77,normal
159,76,fat
181,47,thin
178,50,thin
193,64,thin
174,70,normal
170,68,normal
195,80,normal
167,58,normal
156,75,fat
151,63,fat
174,44,thin
184,49,thin
167,40,thin
196,42,thin
157,50,normal
173,53,thin
184,74,normal
168,58,normal
168,40,thin
200,55,thin
198,71,thin
178,48,thin
200,54,thin
199,67,thin
151,69,fat
161,43,thin
174,45,thin
155,57,normal
161,59,normal
157,76,fat
186,57,thin
168,78,fat
154,76,fat
188,53,thin
192,61,thin
169,79,fat
183,51,thin
155,70,fat
165,76,fat
190,50,thin
164,75,fat
190,61,thin
182,72,normal
152,65,fat
183,41,thin
175,41,thin
156,45,thin
158,49,normal
179,43,thin
161,48,normal
186,69,normal
151,50,normal
157,45,thin
182,41,thin
191,72,normal
199,46,thin
196,64,thin
170,47,thin
169,72,fat
161,65,fat
165,42,thin
161,52,normal
193,65,thin
163,52,normal
179,49,thin
194,53,thin
170,70,normal
178,73,normal
183,78,normal
187,45,thin
164,66,normal
193,71,normal
162,54,normal
179,71,normal
174,45,thin
169,80,fat
153,79,fat
162,50,normal
162,69,fat
161,77,fat
150,57,fat
192,47,thin
157,67,fat
192,57,thin
184,56,thin
180,69,normal
177,58,normal
163,71,fat
189,46,thin
170,56,normal
184,74,normal
198,58,thin
180,44,thin
191,67,thin
180,52,thin
186,61,thin
192,52,thin
200,69,thin
161,68,fat
157,77,fat
185,50,thin
185,48,thin
169,66,normal
187,60,thin
195,74,normal
185,45,thin
181,59,thin
151,66,fat
182,58,thin
191,44,thin
188,77,normal
167,78,fat
163,78,fat
190,58,thin
150,41,thin
156,77,fat
178,64,normal
199,54,thin
182,66,normal
180,69,normal
184,67,normal
172,52,thin
192,79,normal
169,69,normal
185,78,normal
200,52,thin
159,72,fat
155,69,fat
182,66,normal
161,48,normal
187,55,thin
177,56,thin
179,72,normal
167,78,fat
157,58,normal
155,74,fat
158,64,fat
193,71,normal
185,72,normal
182,62,normal
193,47,thin
200,59,thin
161,78,fat
169,61,normal
186,47,thin
169,57,normal
159,42,thin
152,45,normal
190,59,thin
173,62,normal
169,56,normal
190,59,thin
189,54,thin
177,68,normal
192,49,thin
185,76,normal
150,74,fat
159,44,thin
183,50,thin
192,51,thin
181,54,thin
185,47,thin
187,75,normal
153,74,fat
186,48,thin
157,65,fat
177,52,thin
191,74,normal
152,62,fat
184,70,normal
160,44,thin
194,41,thin
154,78,fat
184,62,thin
152,56,normal
156,80,fat
151,77,fat
173,67,normal
197,44,thin
160,45,thin
199,61,thin
168,63,normal
162,59,normal
175,43,thin
195,60,thin
165,65,normal
154,68,fat
169,69,normal
199,71,thin
172,78,fat
162,78,fat
187,69,normal
167,72,fat
199,74,normal
178,63,normal
167,71,fat
195,62,thin
199,59,thin
200,48,thin
189,78,normal
197,80,normal
179,56,thin
158,76,fat
169,76,fat
157,49,normal
150,50,normal
175,41,thin
164,51,normal
172,59,normal
174,68,normal
179,42,thin
156,45,thin
191,47,thin
179,40,thin
155,41,thin
191,63,thin
171,70,normal
162,67,fat
196,69,thin
197,56,thin
156,62,fat
177,62,normal
178,76,normal
197,55,thin
189,79,normal
200,53,thin
194,56,thin
189,51,thin
150,65,fat
161,79,fat
178,77,normal
180,45,thin
175,57,normal
179,59,thin
199,61,thin
177,64,normal
165,67,normal
185,40,thin
195,44,thin
166,57,normal
177,58,normal
159,69,fat
191,80,normal
157,60,normal
168,71,fat
153,65,fat
184,51,thin
176,44,thin
163,66,normal
163,75,fat
160,66,fat
186,66,normal
164,75,fat
181,47,thin
165,63,normal
160,64,normal
153,41,thin
162,73,fat
179,41,thin
174,64,normal
168,67,normal
172,66,normal
179,59,thin
164,47,thin
181,42,thin
188,63,thin
168,44,thin
198,80,normal
178,41,thin
188,49,thin
178,79,normal
163,76,fat
192,65,thin
165,80,fat
169,64,normal
163,67,fat
190,43,thin
164,45,thin
157,74,fat
151,60,fat
181,48,thin
186,54,thin
180,78,normal
160,53,normal
200,73,thin
180,69,normal
166,40,thin
152,41,thin
154,61,fat
158,70,fat
150,55,normal
163,69,fat
172,70,normal
183,45,thin
161,59,normal
185,70,normal
163,44,thin
176,75,normal
174,53,thin
176,71,normal
192,68,thin
159,65,fat
156,74,fat
165,76,fat
194,42,thin
169,79,fat
172,58,normal
174,47,thin
169,62,normal
170,63,normal
176,47,thin
194,41,thin
186,72,normal
178,76,normal
170,74,fat
160,76,fat
180,64,normal
163,40,thin
168,74,fat
163,43,thin
185,73,normal
193,68,thin
161,65,fat
176,45,thin
176,68,normal
180,68,normal
187,52,thin
185,63,thin
194,46,thin
171,75,fat
171,63,normal
185,76,normal
165,46,thin
178,76,normal
179,57,thin
190,78,normal
153,70,fat
182,66,normal
187,51,thin
151,66,fat
199,60,thin
164,52,normal
183,42,thin
172,59,normal
168,67,normal
150,41,thin
160,71,fat
154,76,fat
169,49,thin
174,55,thin
186,67,normal
175,40,thin
179,70,normal
169,48,thin
169,57,normal
176,73,normal
200,43,thin
183,74,normal
172,60,normal
174,63,normal
179,62,normal
174,49,thin
150,52,normal
176,71,normal
185,66,normal
193,76,normal
172,57,normal
161,66,fat
157,51,normal
195,58,thin
151,70,fat
189,74,normal
171,78,fat
151,44,normal
162,41,thin
186,40,thin
200,66,thin
189,55,thin
178,45,thin
183,49,thin
200,50,thin
193,41,thin
160,66,fat
172,46,thin
193,61,thin
185,68,normal
170,49,thin
156,72,fat
188,71,normal
197,50,thin
150,58,fat
181,57,thin
191,68,normal
167,47,thin
164,52,normal
185,79,normal
169,75,fat
192,80,normal
183,53,thin
192,49,thin
160,46,thin
150,71,fat
193,42,thin
175,62,normal
177,57,thin
199,51,thin
169,79,fat
175,57,normal
185,43,thin
192,59,thin
163,44,thin
157,65,fat
156,68,fat
178,42,thin
162,67,fat
168,55,normal
183,48,thin
179,73,normal
183,61,thin
173,54,thin
185,71,normal
172,61,normal
158,74,fat
175,57,normal
166,50,thin
198,53,thin
151,41,thin
187,72,normal
192,54,thin
193,57,thin
159,73,fat
165,78,fat
162,57,normal
180,69,normal
179,57,thin
185,43,thin
180,75,normal
194,74,normal
167,57,normal
161,65,fat
188,74,normal
151,54,normal
158,60,normal
182,64,normal
154,79,fat
153,76,fat
192,61,thin
200,72,thin
164,55,normal
173,77,fat
164,80,fat
162,51,normal
171,47,thin
157,47,normal
195,68,thin
164,60,normal
170,42,thin
183,77,normal
174,66,normal
169,67,normal
164,43,thin
155,48,normal
154,62,fat
173,48,thin
150,73,fat
154,64,fat
151,42,thin
198,48,thin
153,62,fat
150,46,normal
182,70,normal
184,64,normal
200,56,thin
156,46,normal
199,80,normal
176,54,thin
190,79,normal
156,67,fat
189,67,normal
181,66,normal
196,43,thin
191,55,thin
161,66,fat
167,61,normal
171,74,fat
184,49,thin
173,55,thin
189,42,thin
188,40,thin
179,72,normal
157,61,normal
179,65,normal
183,75,normal
180,43,thin
163,57,normal
190,78,normal
185,57,thin
154,41,thin
179,60,normal
155,65,fat
186,48,thin
169,75,fat
151,77,fat
165,57,normal
152,52,normal
192,76,normal
196,42,thin
179,55,thin
187,55,thin
174,57,normal
162,70,fat
160,49,normal
187,75,normal
150,69,fat
170,65,normal
194,77,normal
197,51,thin
175,57,normal
161,66,fat
178,53,thin
169,43,thin
152,79,fat
188,46,thin
177,62,normal
177,49,thin
160,72,fat
167,47,thin
189,63,thin
190,68,normal
156,56,normal
162,57,normal
159,64,fat
168,45,thin
188,52,thin
175,70,normal
194,72,normal
195,71,normal
171,74,fat
200,46,thin
160,75,fat
156,80,fat
160,40,thin
189,41,thin
167,67,normal
179,52,thin
198,77,normal
196,57,thin
185,62,thin
186,69,normal
166,70,fat
193,56,thin
165,69,fat
166,67,normal
160,65,fat
191,55,thin
185,42,thin
173,80,fat
186,44,thin
183,50,thin
163,66,normal
170,65,normal
161,60,normal
169,78,fat
172,71,normal
180,41,thin
164,46,thin
199,78,normal
161,61,normal
150,41,thin
175,55,thin
155,70,fat
183,61,thin
184,56,thin
184,51,thin
173,79,fat
166,80,fat
191,55,thin
183,68,normal
168,58,normal
178,67,normal
154,48,normal
200,41,thin
185,49,thin
171,54,thin
190,70,normal
168,70,normal
167,47,thin
159,56,normal
166,48,thin
174,69,normal
163,54,normal
199,78,normal
181,78,normal
164,73,fat
198,52,thin
179,48,thin
186,45,thin
